"created","tp","pre","hum","amb"
2018-05-16 17:25:14,33.35,722.53,39.74,38.23
2018-05-16 17:25:26,33.35,722.53,39.75,38.23
2018-05-16 17:25:37,0,0,39.7,0
2018-05-16 17:25:38,33.35,722.53,0,38.24
2018-05-16 17:25:49,33.42,722.53,39.75,38.24
2018-05-16 17:26:00,0,0,39.73,0
2018-05-16 17:26:01,33.42,722.53,0,38.24
2018-05-16 17:26:12,33.38,722.53,39.72,38.24
2018-05-16 17:26:24,33.35,722.53,39.72,38.24
2018-05-16 17:26:35,0,722.53,39.71,38.24
2018-05-16 17:26:36,33.45,0,0,0
2018-05-16 17:26:47,0,722.53,39.7,38.25
2018-05-16 17:26:48,33.52,0,0,0
2018-05-16 17:26:59,33.38,722.53,39.67,38.25
2018-05-16 17:27:10,0,722.61,39.67,38.25
2018-05-16 17:27:11,33.49,0,0,0
2018-05-16 17:27:22,33.42,722.53,39.66,38.25
2018-05-16 17:27:33,0,722.53,39.67,0
2018-05-16 17:27:34,33.42,0,0,38.25
2018-05-16 17:27:45,33.42,722.53,39.67,38.25
2018-05-16 17:27:57,33.38,722.53,39.66,38.27
2018-05-16 17:28:08,0,722.53,39.66,38.27
2018-05-16 17:28:09,33.49,0,0,0
2018-05-16 17:28:20,33.49,722.53,39.65,38.28
2018-05-16 17:28:31,0,0,39.65,0
2018-05-16 17:28:32,33.49,722.53,0,38.28
2018-05-16 17:28:44,0,722.53,39.65,38.28
2018-05-16 17:28:45,33.52,0,0,0
2018-05-16 17:28:56,33.49,722.53,39.64,38.29
2018-05-16 17:29:07,33.55,722.53,39.63,38.29
2018-05-16 17:29:19,0,0,39.62,0
2018-05-16 17:29:20,33.55,722.53,0,38.3
2018-05-16 17:29:32,33.49,722.61,39.59,38.3
2018-05-16 17:29:43,0,722.53,39.59,0
2018-05-16 17:29:44,33.42,0,0,38.32
2018-05-16 17:29:55,0,722.53,39.6,0
2018-05-16 17:29:56,33.52,0,0,38.32
2018-05-16 17:30:07,0,722.53,39.56,38.33
2018-05-16 17:30:08,33.49,0,0,0
2018-05-16 17:30:19,0,722.53,39.57,38.33
2018-05-16 17:30:20,33.55,0,0,0
2018-05-16 17:30:31,0,722.53,39.58,38.34
2018-05-16 17:30:32,33.59,0,0,0
2018-05-16 17:30:43,33.52,722.53,39.55,38.34
2018-05-16 17:30:55,33.38,722.53,39.54,38.34
2018-05-16 17:31:06,33.55,722.53,39.53,38.36
2018-05-16 17:31:18,33.59,722.53,39.51,38.36
2018-05-16 17:31:30,33.62,722.53,39.51,38.37
2018-05-16 17:31:41,0,722.53,39.48,38.37
2018-05-16 17:31:42,33.59,0,0,0
2018-05-16 17:31:53,0,722.53,39.48,0
2018-05-16 17:31:54,33.59,0,0,38.38
2018-05-16 17:32:05,33.55,722.53,39.48,38.38
2018-05-16 17:32:17,33.62,722.53,39.46,38.38
2018-05-16 17:32:29,33.66,722.53,39.44,38.39
2018-05-16 17:32:41,33.59,722.53,39.43,38.39
2018-05-16 17:32:52,0,722.53,39.42,0
2018-05-16 17:32:53,33.59,0,0,38.4
2018-05-16 17:33:04,0,0,39.41,0
2018-05-16 17:33:05,33.62,722.53,0,38.4
2018-05-16 17:33:16,0,0,39.4,0
2018-05-16 17:33:17,33.62,722.53,0,38.41
2018-05-16 17:33:29,33.62,722.61,39.39,38.41
2018-05-16 17:33:41,33.62,722.53,39.36,38.41
2018-05-16 17:33:52,0,722.53,39.38,38.41
2018-05-16 17:33:53,33.59,0,0,0
2018-05-16 17:34:04,33.62,722.53,39.38,38.41
2018-05-16 17:34:16,33.62,722.61,39.37,38.43
2018-05-16 17:34:28,33.59,722.53,39.35,38.43
2018-05-16 17:34:39,33.66,722.53,39.34,38.43
2018-05-16 17:34:51,33.66,722.53,39.36,38.45
2018-05-16 17:35:03,33.62,722.53,39.34,38.43
2018-05-16 17:35:14,0,722.53,39.33,0
2018-05-16 17:35:15,33.66,0,0,38.45
2018-05-16 17:35:27,33.66,722.53,39.33,38.46
2018-05-16 17:35:39,0,722.53,39.32,0
2018-05-16 17:35:40,33.62,0,0,38.47
2018-05-16 17:35:51,0,722.53,39.32,38.48
2018-05-16 17:35:52,33.76,0,0,0
2018-05-16 17:36:03,33.62,722.53,39.31,38.48
2018-05-16 17:36:15,33.69,722.53,39.32,38.48
2018-05-16 17:36:26,0,0,39.3,0
2018-05-16 17:36:27,33.66,722.53,0,38.49
2018-05-16 17:36:38,33.72,722.53,39.29,38.5
2018-05-16 17:36:50,33.72,722.53,39.29,38.5
2018-05-16 17:37:01,0,722.53,39.28,0
2018-05-16 17:37:02,33.69,0,0,38.5
2018-05-16 17:37:13,33.69,722.53,39.26,38.5
2018-05-16 17:37:25,33.72,722.53,39.25,38.52
2018-05-16 17:37:36,0,722.53,39.26,0
2018-05-16 17:37:37,33.69,0,0,38.52
2018-05-16 17:37:48,33.66,722.46,39.23,38.52
2018-05-16 17:38:00,33.79,722.53,39.23,38.53
2018-05-16 17:38:11,0,722.46,39.22,38.54
2018-05-16 17:38:12,33.76,0,0,0
2018-05-16 17:38:23,33.72,722.46,39.22,38.54
2018-05-16 17:38:34,0,722.53,39.24,0
2018-05-16 17:38:35,33.79,0,0,38.55
2018-05-16 17:38:46,33.69,722.46,39.24,38.55
2018-05-16 17:38:57,0,0,39.2,0
2018-05-16 17:38:58,33.89,722.46,0,38.55
2018-05-16 17:39:09,33.83,722.46,39.21,38.56
2018-05-16 17:39:21,33.79,722.46,39.17,38.56
2018-05-16 17:39:32,0,0,39.21,0
2018-05-16 17:39:33,33.76,722.46,0,38.57
2018-05-16 17:39:44,0,0,39.23,0
2018-05-16 17:39:45,33.79,722.46,0,38.58
2018-05-16 17:39:56,0,722.53,39.18,0
2018-05-16 17:39:57,33.79,0,0,38.58
2018-05-16 17:40:09,33.86,722.53,39.12,38.58
2018-05-16 17:40:20,33.86,722.46,39.08,38.58
2018-05-16 17:40:32,33.83,722.53,39.08,38.59
2018-05-16 17:40:43,0,0,39.08,0
2018-05-16 17:40:44,33.79,722.46,0,38.59
2018-05-16 17:40:55,33.86,722.46,39.06,38.59
2018-05-16 17:41:07,0,722.53,39.03,38.61
2018-05-16 17:41:08,33.76,0,0,0
2018-05-16 17:41:19,0,722.46,39,38.61
2018-05-16 17:41:20,33.89,0,0,0
2018-05-16 17:41:31,0,0,39,0
2018-05-16 17:41:32,33.76,722.53,0,38.62
2018-05-16 17:41:44,0,722.46,38.99,38.61
2018-05-16 17:41:45,33.89,0,0,0
2018-05-16 17:41:56,0,722.53,39,0
2018-05-16 17:41:57,33.89,0,0,38.62
2018-05-16 17:42:09,33.89,722.53,38.95,38.62
2018-05-16 17:42:21,33.86,722.53,38.94,38.63
2018-05-16 17:42:33,0,722.46,38.97,0
2018-05-16 17:42:34,33.86,0,0,38.64
2018-05-16 17:42:45,33.72,722.46,38.95,38.64
2018-05-16 17:42:57,33.83,722.46,38.91,38.64
2018-05-16 17:43:09,33.89,722.46,38.89,38.65
2018-05-16 17:43:21,33.93,722.46,38.89,38.65
2018-05-16 17:43:33,33.89,722.53,38.86,38.66
2018-05-16 17:43:44,0,0,38.86,0
2018-05-16 17:43:45,33.76,722.53,0,38.66
2018-05-16 17:43:57,33.99,722.46,38.92,38.66
2018-05-16 17:44:09,33.86,722.46,38.84,38.66
2018-05-16 17:44:21,33.89,722.46,38.84,38.66
2018-05-16 17:44:32,0,0,38.77,0
2018-05-16 17:44:33,33.86,722.46,0,38.66
2018-05-16 17:44:44,33.89,722.46,38.78,38.66
2018-05-16 17:44:56,33.76,722.46,38.74,38.66
2018-05-16 17:45:08,33.86,722.46,38.78,38.66
2018-05-16 17:45:20,33.86,722.53,38.75,38.66
2018-05-16 17:45:32,33.86,722.53,38.66,38.68
2018-05-16 17:45:44,33.86,722.46,38.65,38.68
2018-05-16 17:45:55,0,722.46,38.63,0
2018-05-16 17:45:56,33.89,0,0,38.68
2018-05-16 17:46:07,0,722.46,38.68,0
2018-05-16 17:46:08,33.86,0,0,38.66
2018-05-16 17:46:19,33.89,722.46,38.62,38.68
2018-05-16 17:46:31,33.79,722.46,38.65,38.68
2018-05-16 17:46:43,33.86,722.46,38.62,38.68
2018-05-16 17:46:54,0,722.46,38.62,38.66
2018-05-16 17:46:55,33.89,0,0,0
2018-05-16 17:47:06,33.89,722.46,38.6,38.68
2018-05-16 17:47:18,33.83,722.46,38.59,38.66
2018-05-16 17:47:29,0,722.46,38.59,0
2018-05-16 17:47:30,33.86,0,0,38.68
2018-05-16 17:47:41,33.93,722.46,38.54,38.68
2018-05-16 17:47:53,33.86,722.46,38.58,38.68
2018-05-16 17:48:04,0,722.46,38.55,38.66
2018-05-16 17:48:05,33.89,0,0,0
2018-05-16 17:48:17,33.93,722.53,38.53,38.68
2018-05-16 17:48:29,33.86,722.46,38.53,38.66
2018-05-16 17:48:40,0,0,38.51,0
2018-05-16 17:48:41,33.86,722.46,0,38.68
2018-05-16 17:48:52,33.89,722.46,38.51,38.66
2018-05-16 17:49:05,33.79,722.46,38.5,38.68
2018-05-16 17:49:17,0,0,38.46,0
2018-05-16 17:49:18,33.83,722.46,0,38.68
2018-05-16 17:49:30,0,722.46,38.46,38.68
2018-05-16 17:49:31,33.89,0,0,0
2018-05-16 17:49:42,33.93,722.46,38.43,38.68
2018-05-16 17:49:54,33.83,722.46,38.46,38.68
2018-05-16 17:50:06,33.89,722.53,38.47,38.68
2018-05-16 17:50:18,33.93,722.46,38.45,38.68
2018-05-16 17:50:29,0,722.46,38.44,38.68
2018-05-16 17:50:30,33.89,0,0,0
2018-05-16 17:50:41,33.79,722.46,38.43,38.68
2018-05-16 17:50:53,33.86,722.38,38.44,38.68
2018-05-16 17:51:05,33.93,722.46,38.38,38.68
2018-05-16 17:51:17,33.83,722.38,38.36,38.68
2018-05-16 17:51:29,33.86,722.46,38.41,38.68
2018-05-16 17:51:41,33.86,722.38,38.39,38.68
2018-05-16 17:51:52,33.86,722.38,38.39,38.68
2018-05-16 17:52:04,33.89,722.46,38.39,38.68
2018-05-16 17:52:16,0,722.46,38.37,0
2018-05-16 17:52:17,33.86,0,0,38.68
2018-05-16 17:52:28,33.86,722.38,38.37,38.68
2018-05-16 17:52:40,33.76,722.46,38.37,38.68
2018-05-16 17:52:51,33.86,722.46,38.36,38.68
2018-05-16 17:53:03,33.93,722.53,38.33,38.7
2018-05-16 17:53:15,33.83,722.46,38.36,38.7
2018-05-16 17:53:27,33.93,722.38,38.36,38.7
2018-05-16 17:53:39,33.93,722.38,38.35,38.7
2018-05-16 17:53:51,0,722.38,38.33,38.7
2018-05-16 17:53:52,33.89,0,0,0
2018-05-16 17:54:03,0,722.38,38.32,38.7
2018-05-16 17:54:04,33.89,0,0,0
2018-05-16 17:54:15,0,722.38,38.32,38.68
2018-05-16 17:54:16,33.96,0,0,0
2018-05-16 17:54:28,33.96,722.38,38.3,38.7
2018-05-16 17:54:40,33.83,722.38,38.28,38.7
2018-05-16 17:54:51,0,722.38,38.3,38.7
2018-05-16 17:54:52,33.89,0,0,0
2018-05-16 17:55:03,33.89,722.38,38.29,38.71
2018-05-16 17:55:14,0,722.38,38.27,0
2018-05-16 17:55:15,33.76,0,0,38.71
2018-05-16 17:55:27,33.93,722.46,38.27,38.71
2018-05-16 17:55:38,33.86,722.38,38.29,38.71
2018-05-16 17:55:50,33.86,722.38,38.24,38.72
2018-05-16 17:56:01,33.89,722.38,38.22,38.72
2018-05-16 17:56:13,0,722.38,38.23,0
2018-05-16 17:56:14,33.79,0,0,38.72
2018-05-16 17:56:25,0,722.38,38.24,0
2018-05-16 17:56:26,33.96,0,0,38.73
2018-05-16 17:56:38,33.93,722.38,38.23,38.73
2018-05-16 17:56:50,33.89,722.31,38.23,38.74
2018-05-16 17:57:01,0,722.31,38.23,38.74
2018-05-16 17:57:02,33.86,0,0,0
2018-05-16 17:57:14,33.89,722.31,38.2,38.75
2018-05-16 17:57:26,0,722.31,38.15,38.75
2018-05-16 17:57:27,33.96,0,0,0
2018-05-16 17:57:38,33.96,722.38,38.16,38.75
2018-05-16 17:57:50,0,722.31,38.15,0
2018-05-16 17:57:51,33.83,0,0,38.75
2018-05-16 17:58:02,33.93,722.31,38.14,38.75
2018-05-16 17:58:15,0,722.38,38.14,38.75
2018-05-16 17:58:16,33.99,0,0,0
2018-05-16 17:58:27,33.93,722.38,38.14,38.77
2018-05-16 17:58:39,0,0,38.17,0
2018-05-16 17:58:40,33.93,722.38,0,38.77
2018-05-16 17:58:51,0,0,38.12,0
2018-05-16 17:58:52,33.89,722.38,0,38.78
2018-05-16 17:59:04,33.96,722.31,38.11,38.77
2018-05-16 17:59:15,0,722.38,38.06,0
2018-05-16 17:59:16,33.96,0,0,38.78
2018-05-16 17:59:27,0,722.38,38.06,38.78
2018-05-16 17:59:28,33.99,0,0,0
2018-05-16 17:59:39,0,722.38,38.06,38.78
2018-05-16 17:59:40,34.06,0,0,0
2018-05-16 17:59:52,34.03,722.31,38.06,38.78
2018-05-16 18:00:04,34.03,722.31,38.12,38.78
2018-05-16 18:00:31,33.96,722.38,38.05,38.78
2018-05-16 18:00:42,0,722.38,38.04,38.78
2018-05-16 18:00:43,34.03,0,0,0
2018-05-16 18:00:54,33.96,722.31,38.05,38.78
2018-05-16 18:01:06,33.99,722.31,38.03,38.78
2018-05-16 18:01:17,33.93,722.31,38.04,38.79
2018-05-16 18:01:29,34.03,722.31,38.03,38.79
2018-05-16 18:01:40,0,722.31,38.03,0
2018-05-16 18:01:41,33.96,0,0,38.79
2018-05-16 18:01:52,34.1,722.31,38.03,38.79
2018-05-16 18:02:03,0,722.31,38.03,38.79
2018-05-16 18:02:04,33.99,0,0,0
2018-05-16 18:02:16,33.93,722.31,38.03,38.8
2018-05-16 18:02:27,0,0,38.01,0
2018-05-16 18:02:28,34.03,722.31,0,38.8
2018-05-16 18:02:39,0,722.38,38.02,38.8
2018-05-16 18:02:40,33.96,0,0,0
2018-05-16 18:02:51,33.96,722.31,38.01,38.8
2018-05-16 18:03:03,34.03,722.31,38,38.82
2018-05-16 18:03:14,0,722.31,37.9,38.82
2018-05-16 18:03:15,34.1,0,0,0
2018-05-16 18:03:26,34.06,722.31,37.96,38.82
2018-05-16 18:03:38,33.96,722.31,37.94,38.83
2018-05-16 18:03:50,33.99,722.31,37.93,38.83
2018-05-16 18:04:02,33.96,722.31,37.89,38.83
2018-05-16 18:04:14,0,722.31,37.89,38.83
2018-05-16 18:04:15,34.03,0,0,0
2018-05-16 18:04:26,0,722.31,37.85,0
2018-05-16 18:04:27,33.99,0,0,38.84
2018-05-16 18:04:38,0,0,37.81,0
2018-05-16 18:04:39,33.99,722.31,0,38.84
2018-05-16 18:04:50,0,722.31,37.81,0
2018-05-16 18:04:51,34.06,0,0,38.84
2018-05-16 18:05:02,33.99,722.31,37.8,38.84
2018-05-16 18:05:14,34.03,722.31,37.78,38.84
2018-05-16 18:05:26,34.06,722.38,37.77,38.83
2018-05-16 18:05:38,34.06,722.31,37.77,38.84
2018-05-16 18:05:50,34.13,722.31,37.75,38.84
2018-05-16 18:06:02,34.06,722.31,37.74,38.84
