"created","tp","pre","hum","amb"
2018-05-23 09:20:12,29.15,0,0,0
2018-05-23 09:20:23,29.15,721.78,58.96,31.9
2018-05-23 09:20:34,29.18,721.78,58.81,31.93
2018-05-23 09:20:45,29.22,721.78,58.72,31.98
2018-05-23 09:20:57,29.11,721.78,58.62,32
2018-05-23 09:21:08,29.18,721.78,58.52,32.05
2018-05-23 09:21:19,0,721.78,58.4,0
2018-05-23 09:21:20,29.18,0,0,32.09
2018-05-23 09:21:31,29.11,721.71,58.32,32.13
2018-05-23 09:21:42,29.15,721.78,58.21,32.16
2018-05-23 09:21:53,29.22,721.78,58.1,32.21
2018-05-23 09:22:04,29.11,721.78,57.99,32.24
2018-05-23 09:22:16,29.22,721.78,57.93,32.27
2018-05-23 09:22:27,29.18,721.78,57.83,32.31
2018-05-23 09:22:38,29.05,721.78,57.72,32.34
2018-05-23 09:22:49,0,721.78,57.62,0
2018-05-23 09:22:50,29.25,0,0,32.37
2018-05-23 09:23:01,29.11,721.78,57.53,32.41
2018-05-23 09:23:12,29.01,721.78,57.44,32.43
2018-05-23 09:23:23,29.15,721.78,57.36,32.47
2018-05-23 09:23:34,29.25,721.78,57.25,32.5
2018-05-23 09:23:46,29.28,721.78,57.17,32.53
2018-05-23 09:23:57,29.11,721.78,57.08,32.55
2018-05-23 09:24:09,29.22,721.78,57,32.59
2018-05-23 09:24:20,29.15,721.86,56.93,32.61
2018-05-23 09:24:31,0,0,56.85,0
2018-05-23 09:24:32,29.11,721.78,0,32.64
2018-05-23 09:24:43,29.22,721.86,56.78,32.66
2018-05-23 09:24:54,0,0,56.74,0
2018-05-23 09:24:55,29.28,721.86,0,32.7
2018-05-23 09:25:06,29.18,721.78,56.72,32.73
2018-05-23 09:25:17,29.25,721.78,56.68,32.75
2018-05-23 09:25:28,0,721.86,56.66,0
2018-05-23 09:25:29,29.25,0,0,32.79
2018-05-23 09:25:40,29.25,721.86,56.66,32.82
2018-05-23 09:25:51,29.25,721.86,56.59,32.84
2018-05-23 09:26:02,29.25,721.86,56.44,32.86
2018-05-23 09:26:13,0,0,56.38,0
2018-05-23 09:26:14,29.28,721.86,0,32.89
2018-05-23 09:26:25,29.15,721.86,56.28,32.91
2018-05-23 09:26:36,29.11,721.78,56.2,32.95
2018-05-23 09:26:47,29.22,721.86,56.2,32.97
2018-05-23 09:26:59,29.11,721.86,56.12,33
2018-05-23 09:27:11,29.18,721.86,55.99,33.02
2018-05-23 09:27:22,29.25,721.86,55.93,33.04
2018-05-23 09:27:33,29.28,721.78,55.91,33.06
2018-05-23 09:27:44,0,721.86,55.86,33.09
2018-05-23 09:27:45,29.25,0,0,0
2018-05-23 09:27:56,29.32,721.78,55.79,33.11
2018-05-23 09:28:07,29.18,721.86,55.79,33.14
2018-05-23 09:28:18,29.25,721.86,55.68,33.16
2018-05-23 09:28:30,29.42,721.86,55.56,33.18
2018-05-23 09:28:41,29.22,721.78,55.48,33.21
2018-05-23 09:28:52,29.18,721.86,55.43,33.23
2018-05-23 09:29:03,29.35,721.86,55.35,33.25
2018-05-23 09:29:14,29.25,721.86,55.29,33.27
2018-05-23 09:29:26,29.35,721.86,55.21,33.29
2018-05-23 09:29:37,29.18,721.78,55.14,33.31
2018-05-23 09:29:48,0,721.86,55.1,0
2018-05-23 09:29:49,29.28,0,0,33.33
2018-05-23 09:30:00,29.35,721.86,55.01,33.34
2018-05-23 09:30:11,29.32,721.86,54.98,33.37
2018-05-23 09:30:22,29.35,721.86,54.92,33.38
2018-05-23 09:30:33,29.18,721.86,54.84,33.39
2018-05-23 09:30:44,0,0,54.79,0
2018-05-23 09:30:45,29.42,721.86,0,33.41
2018-05-23 09:30:56,29.42,721.86,54.75,33.41
2018-05-23 09:31:07,29.32,721.86,54.75,33.43
2018-05-23 09:31:18,0,721.86,54.73,0
2018-05-23 09:31:19,29.18,0,0,33.45
2018-05-23 09:31:30,29.18,721.78,54.7,33.47
2018-05-23 09:31:41,29.42,721.86,54.7,33.48
2018-05-23 09:31:52,0,721.78,54.65,0
2018-05-23 09:31:53,29.35,0,0,33.5
2018-05-23 09:32:04,29.22,721.86,54.61,33.5
2018-05-23 09:32:15,29.22,721.86,54.55,33.53
2018-05-23 09:32:26,29.45,721.86,54.52,33.54
2018-05-23 09:32:38,29.32,721.86,54.47,33.56
2018-05-23 09:32:49,29.35,721.86,54.42,33.57
2018-05-23 09:33:00,29.35,721.86,54.37,33.57
2018-05-23 09:33:12,29.45,721.86,54.37,33.59
2018-05-23 09:33:23,29.42,721.86,54.36,33.59
2018-05-23 09:33:35,29.35,721.86,54.27,33.61
2018-05-23 09:33:46,29.39,721.86,54.18,33.63
2018-05-23 09:33:57,29.18,721.86,54.12,33.64
2018-05-23 09:34:08,29.22,721.86,54.1,33.65
2018-05-23 09:34:19,29.45,721.86,54.16,33.66
2018-05-23 09:34:30,0,721.78,54.15,0
2018-05-23 09:34:31,29.32,0,0,33.68
2018-05-23 09:34:42,29.39,721.78,54.13,33.68
2018-05-23 09:34:53,29.39,721.86,54.06,33.7
2018-05-23 09:35:04,29.28,721.86,54.05,33.71
2018-05-23 09:35:16,29.32,721.86,54.16,33.73
2018-05-23 09:35:27,29.42,721.86,54.24,33.74
2018-05-23 09:35:38,29.42,721.86,54.09,33.75
2018-05-23 09:35:49,29.39,721.86,54,33.77
2018-05-23 09:36:00,29.22,721.78,53.99,33.77
2018-05-23 09:36:11,0,721.78,53.88,33.79
2018-05-23 09:36:12,29.32,0,0,0
2018-05-23 09:36:23,29.45,721.78,53.82,33.8
2018-05-23 09:36:34,29.25,721.86,53.8,33.81
2018-05-23 09:36:45,29.35,721.86,53.8,33.82
2018-05-23 09:36:57,29.35,721.78,53.71,33.83
2018-05-23 09:37:08,29.39,721.86,53.62,33.84
2018-05-23 09:37:19,29.32,721.78,53.59,33.84
2018-05-23 09:37:30,0,721.86,53.53,33.86
2018-05-23 09:37:31,29.28,0,0,0
2018-05-23 09:37:42,29.52,721.86,53.52,33.87
2018-05-23 09:37:53,29.49,721.86,53.51,33.88
2018-05-23 09:38:04,29.35,721.86,53.41,33.89
2018-05-23 09:38:15,29.42,721.78,53.34,33.89
2018-05-23 09:38:27,29.39,721.78,53.29,33.9
2018-05-23 09:38:38,29.52,721.86,53.23,33.91
2018-05-23 09:38:49,0,0,53.19,0
2018-05-23 09:38:50,29.39,721.86,0,33.91
2018-05-23 09:39:01,29.45,721.78,53.15,33.91
2018-05-23 09:39:12,29.49,721.78,53.12,33.93
2018-05-23 09:39:23,29.39,721.78,53.06,33.93
2018-05-23 09:39:34,0,0,53.03,0
2018-05-23 09:39:35,29.45,721.78,0,33.93
2018-05-23 09:39:46,29.42,721.86,52.98,33.95
2018-05-23 09:39:57,29.35,721.78,52.95,33.95
2018-05-23 09:40:08,0,721.78,52.91,0
2018-05-23 09:40:09,29.55,0,0,33.96
2018-05-23 09:40:20,29.35,721.78,52.9,33.96
2018-05-23 09:40:31,29.42,721.78,52.88,33.97
2018-05-23 09:40:42,29.45,721.78,52.85,33.98
2018-05-23 09:40:53,29.42,721.78,52.83,33.98
2018-05-23 09:41:05,29.49,721.78,52.8,33.99
2018-05-23 09:41:16,29.45,721.78,52.76,33.99
2018-05-23 09:41:27,29.45,721.71,52.76,33.99
2018-05-23 09:41:38,29.52,721.78,52.72,34
2018-05-23 09:41:50,29.45,721.78,52.73,34
2018-05-23 09:42:01,29.45,721.86,52.68,34.02
2018-05-23 09:42:12,29.55,721.78,52.64,34.02
2018-05-23 09:42:23,29.42,721.78,52.59,34.02
2018-05-23 09:42:34,0,721.78,52.57,34.02
2018-05-23 09:42:35,29.42,0,0,0
2018-05-23 09:42:46,29.42,721.78,52.57,34.03
2018-05-23 09:42:57,29.39,721.78,52.55,34.03
2018-05-23 09:43:08,29.49,721.78,52.54,34.03
2018-05-23 09:43:20,29.49,721.78,52.52,34.04
2018-05-23 09:43:31,29.52,721.78,52.5,34.04
2018-05-23 09:43:42,29.49,721.78,52.48,34.04
2018-05-23 09:43:53,0,721.78,52.46,0
2018-05-23 09:43:54,29.39,0,0,34.05
2018-05-23 09:44:04,0,721.78,52.43,0
2018-05-23 09:44:05,29.42,0,0,34.05
2018-05-23 09:44:16,29.52,721.78,52.4,34.05
2018-05-23 09:44:27,29.55,721.78,52.39,34.06
2018-05-23 09:44:38,29.55,721.78,52.38,34.06
2018-05-23 09:44:50,29.39,721.78,52.35,34.07
2018-05-23 09:45:01,29.45,721.78,52.35,34.07
2018-05-23 09:45:12,29.35,721.78,52.31,34.08
2018-05-23 09:45:23,0,0,52.29,0
2018-05-23 09:45:24,29.42,721.78,0,34.08
2018-05-23 09:45:35,29.49,721.86,52.27,34.09
2018-05-23 09:45:46,29.49,721.78,52.25,34.09
2018-05-23 09:45:57,29.45,721.78,52.23,34.09
2018-05-23 09:46:08,29.42,721.78,52.23,34.09
2018-05-23 09:46:20,29.45,721.78,52.24,34.09
2018-05-23 09:46:31,29.42,721.86,52.2,34.11
2018-05-23 09:46:42,29.52,721.78,52.18,34.11
2018-05-23 09:46:53,29.49,721.86,52.18,34.11
2018-05-23 09:47:05,29.42,721.78,52.17,34.11
2018-05-23 09:47:16,29.42,721.78,52.18,34.12
2018-05-23 09:47:27,29.42,721.78,52.15,34.12
2018-05-23 09:47:38,29.49,721.78,52.1,34.12
2018-05-23 09:47:49,29.52,721.78,52.09,34.13
2018-05-23 09:48:01,29.49,721.78,52.07,34.12
2018-05-23 09:48:12,29.55,721.78,52.04,34.12
2018-05-23 09:48:23,29.45,721.78,52.02,34.13
2018-05-23 09:48:34,29.39,721.78,52.01,34.13
2018-05-23 09:48:46,29.59,721.78,51.99,34.14
2018-05-23 09:48:57,29.52,721.78,51.99,34.13
2018-05-23 09:49:08,29.52,721.78,51.98,34.14
2018-05-23 09:49:20,29.39,721.78,51.94,34.15
2018-05-23 09:49:31,0,0,51.92,0
2018-05-23 09:49:32,29.59,721.78,0,34.15
2018-05-23 09:49:43,29.49,721.86,51.92,34.16
2018-05-23 09:49:54,29.49,721.78,51.9,34.16
2018-05-23 09:50:05,0,721.78,51.88,0
2018-05-23 09:50:06,29.49,0,0,34.16
2018-05-23 09:50:17,29.52,721.78,51.85,34.16
2018-05-23 09:50:29,29.52,721.78,51.84,34.18
2018-05-23 09:50:40,29.45,721.78,51.82,34.18
2018-05-23 09:50:52,29.52,721.78,51.79,34.18
2018-05-23 09:51:03,29.52,721.78,51.79,34.18
2018-05-23 09:51:14,0,721.78,51.75,0
2018-05-23 09:51:15,29.45,0,0,34.18
2018-05-23 09:51:26,29.45,721.78,51.73,34.18
2018-05-23 09:51:37,29.49,721.78,51.71,34.2
2018-05-23 09:51:48,0,721.78,51.67,34.2
2018-05-23 09:51:49,29.49,0,0,0
2018-05-23 09:52:00,0,721.78,51.65,0
2018-05-23 09:52:01,29.45,0,0,34.2
2018-05-23 09:52:12,0,721.78,51.62,0
2018-05-23 09:52:13,29.42,0,0,34.21
2018-05-23 09:52:24,29.42,721.78,51.62,34.2
2018-05-23 09:52:36,29.45,721.78,51.61,34.21
2018-05-23 09:52:47,29.55,721.86,51.58,34.2
2018-05-23 09:52:58,29.49,721.86,51.57,34.21
2018-05-23 09:53:10,29.49,721.78,51.55,34.21
2018-05-23 09:53:21,0,721.78,51.54,34.21
2018-05-23 09:53:22,29.49,0,0,0
2018-05-23 09:53:33,29.49,721.78,51.53,34.22
2018-05-23 09:53:45,29.49,721.78,51.51,34.22
2018-05-23 09:53:56,29.45,721.86,51.51,34.22
2018-05-23 09:54:07,0,721.78,51.48,34.22
2018-05-23 09:54:08,29.45,0,0,0
2018-05-23 09:54:19,29.35,721.86,51.48,34.22
2018-05-23 09:54:30,29.49,721.86,51.47,34.22
2018-05-23 09:54:41,0,0,51.46,0
2018-05-23 09:54:42,29.45,721.86,0,34.22
2018-05-23 09:54:53,29.42,721.86,51.45,34.22
2018-05-23 09:55:05,29.52,721.86,51.44,34.22
2018-05-23 09:55:16,29.45,721.86,51.41,34.22
2018-05-23 09:55:27,0,721.86,51.41,0
2018-05-23 09:55:28,29.55,0,0,34.22
2018-05-23 09:55:39,29.49,721.86,51.39,34.23
2018-05-23 09:55:50,29.52,721.86,51.38,34.22
2018-05-23 09:56:02,29.49,721.86,51.38,34.22
2018-05-23 09:56:13,29.49,721.86,51.36,34.23
2018-05-23 09:56:24,29.52,721.86,51.36,34.22
2018-05-23 09:56:36,29.52,721.86,51.36,34.22
2018-05-23 09:56:47,29.39,721.86,51.36,34.22
2018-05-23 09:56:58,29.45,721.78,51.33,34.22
2018-05-23 09:57:09,0,721.86,51.31,0
2018-05-23 09:57:10,29.55,0,0,34.23
2018-05-23 09:57:21,29.35,721.86,51.31,34.23
2018-05-23 09:57:32,29.42,721.86,51.3,34.23
2018-05-23 09:57:43,0,721.86,51.29,0
2018-05-23 09:57:44,29.45,0,0,34.22
2018-05-23 09:57:55,29.49,721.86,51.3,34.23
2018-05-23 09:58:06,29.45,721.86,51.28,34.23
2018-05-23 09:58:17,29.42,721.78,51.27,34.22
2018-05-23 09:58:28,0,721.86,51.24,0
2018-05-23 09:58:29,29.62,0,0,34.22
2018-05-23 09:58:40,29.62,721.78,51.23,34.22
2018-05-23 09:58:51,29.35,721.78,51.23,34.22
2018-05-23 09:59:02,29.49,721.78,51.22,34.22
2018-05-23 09:59:13,0,721.78,51.24,34.21
2018-05-23 09:59:14,29.45,0,0,0
2018-05-23 09:59:25,29.39,721.78,51.22,34.22
2018-05-23 09:59:36,29.45,721.78,51.21,34.21
2018-05-23 09:59:47,29.42,721.78,51.21,34.21
2018-05-23 09:59:58,29.45,721.78,51.2,34.2
2018-05-23 10:00:09,29.39,721.78,51.18,34.2
2018-05-23 10:00:20,0,0,51.18,0
2018-05-23 10:00:21,29.39,721.86,0,34.18
2018-05-23 10:00:32,29.39,721.78,51.18,34.18
2018-05-23 10:00:43,29.42,721.78,51.18,34.18
2018-05-23 10:00:54,29.59,721.78,51.19,34.18
2018-05-23 10:01:05,29.39,721.78,51.19,34.18
2018-05-23 10:01:17,29.45,721.78,51.19,34.18
2018-05-23 10:01:28,29.42,721.78,51.17,34.16
2018-05-23 10:01:39,29.42,721.78,51.15,34.16
2018-05-23 10:01:50,0,0,51.16,0
2018-05-23 10:01:51,29.39,721.78,0,34.16
2018-05-23 10:02:02,29.45,721.78,51.16,34.16
2018-05-23 10:02:13,29.49,721.78,51.18,34.16
2018-05-23 10:02:24,0,721.78,51.17,34.15
2018-05-23 10:02:25,29.49,0,0,0
2018-05-23 10:02:36,29.35,721.78,51.15,34.14
2018-05-23 10:02:47,29.42,721.78,51.14,34.14
2018-05-23 10:02:59,29.42,721.78,51.15,34.13
2018-05-23 10:03:10,29.32,721.78,51.15,34.13
2018-05-23 10:03:21,29.39,721.86,51.14,34.12
2018-05-23 10:03:32,0,0,51.14,0
2018-05-23 10:03:33,0,721.78,0,34.12
2018-05-23 10:03:34,29.25,0,0,0
2018-05-23 10:03:45,0,0,51.15,0
2018-05-23 10:03:46,29.49,721.78,0,34.11
2018-05-23 10:03:57,0,721.86,51.13,0
2018-05-23 10:03:58,29.35,0,0,34.09
2018-05-23 10:04:09,29.42,721.78,51.13,34.09
2018-05-23 10:04:20,29.35,721.78,51.14,34.09
2018-05-23 10:04:31,0,721.78,51.14,0
2018-05-23 10:04:32,29.49,0,0,34.09
2018-05-23 10:04:43,29.35,721.78,51.14,34.09
2018-05-23 10:04:54,29.25,721.78,51.15,34.09
2018-05-23 10:05:05,29.35,721.78,51.14,34.08
2018-05-23 10:05:16,0,0,51.14,0
2018-05-23 10:05:17,29.39,721.78,0,34.08
2018-05-23 10:05:28,29.35,721.78,51.15,34.08
2018-05-23 10:05:39,29.28,721.78,51.15,34.07
2018-05-23 10:05:50,29.35,721.86,51.15,34.06
2018-05-23 10:06:01,0,721.78,51.17,0
2018-05-23 10:06:02,29.25,0,0,34.06
2018-05-23 10:06:13,29.32,721.78,51.17,34.06
2018-05-23 10:06:24,29.32,721.78,51.17,34.06
2018-05-23 10:06:35,29.32,721.86,51.16,34.05
2018-05-23 10:06:46,0,0,51.18,0
2018-05-23 10:06:47,29.35,721.86,0,34.05
2018-05-23 10:06:58,29.32,721.86,51.17,34.05
2018-05-23 10:07:09,29.25,721.86,51.15,34.05
2018-05-23 10:07:20,29.25,721.86,51.15,34.04
2018-05-23 10:07:31,0,0,51.15,0
2018-05-23 10:07:32,29.18,721.78,0,34.04
2018-05-23 10:07:43,29.28,721.86,51.17,34.04
2018-05-23 10:07:54,29.32,721.86,51.18,34.03
2018-05-23 10:08:05,29.28,721.78,51.17,34.02
2018-05-23 10:08:17,29.32,721.86,51.16,34.02
2018-05-23 10:08:28,29.15,721.78,51.16,34.02
2018-05-23 10:08:39,29.18,721.78,51.16,34.02
2018-05-23 10:08:50,29.32,721.78,51.17,34.02
2018-05-23 10:09:01,0,0,51.17,0
2018-05-23 10:09:02,29.35,721.86,0,34
2018-05-23 10:09:13,29.18,721.86,51.17,34
2018-05-23 10:09:24,29.15,721.78,51.16,34
2018-05-23 10:09:35,29.28,721.78,51.16,34
2018-05-23 10:09:46,29.28,721.78,51.16,34
2018-05-23 10:09:58,29.18,721.78,51.16,34
2018-05-23 10:10:09,29.25,721.86,51.16,33.99
2018-05-23 10:10:20,29.28,721.78,51.15,33.99
2018-05-23 10:10:32,29.32,721.78,51.15,33.99
2018-05-23 10:10:43,29.25,721.78,51.15,33.98
2018-05-23 10:10:54,29.25,721.86,51.15,33.98
2018-05-23 10:11:06,29.28,721.86,51.15,33.98
2018-05-23 10:11:17,29.22,721.86,51.15,33.97
2018-05-23 10:11:28,29.11,721.86,51.16,33.97
2018-05-23 10:11:39,29.22,721.86,51.16,33.97
2018-05-23 10:11:51,29.28,721.86,51.17,33.96
2018-05-23 10:12:02,29.18,721.86,51.16,33.96
2018-05-23 10:12:13,29.18,721.86,51.16,33.96
2018-05-23 10:12:24,29.15,721.86,51.16,33.95
2018-05-23 10:12:36,29.28,721.86,51.16,33.96
2018-05-23 10:12:47,29.32,721.86,51.16,33.95
2018-05-23 10:12:58,0,721.86,51.14,0
2018-05-23 10:12:59,29.25,0,0,33.95
2018-05-23 10:13:10,29.15,721.86,51.13,33.93
2018-05-23 10:13:21,29.11,721.86,51.14,33.93
2018-05-23 10:13:32,0,0,51.13,0
2018-05-23 10:13:33,29.18,721.86,0,33.93
2018-05-23 10:13:44,29.22,721.86,51.13,33.93
2018-05-23 10:13:55,29.22,721.86,51.14,33.93
2018-05-23 10:14:06,29.15,721.86,51.16,33.93
2018-05-23 10:14:17,29.11,721.86,51.18,33.91
2018-05-23 10:14:28,0,0,51.17,0
2018-05-23 10:14:29,29.08,721.86,0,33.91
2018-05-23 10:14:40,29.22,721.86,51.17,33.91
2018-05-23 10:14:51,29.18,721.86,51.17,33.91
2018-05-23 10:15:02,29.18,721.86,51.19,33.91
2018-05-23 10:15:13,29.15,721.93,51.17,33.91
2018-05-23 10:15:25,29.18,721.86,51.19,33.91
2018-05-23 10:15:36,29.15,721.86,51.2,33.91
2018-05-23 10:15:47,29.15,721.86,51.2,33.9
2018-05-23 10:15:58,29.18,721.93,51.2,33.9
2018-05-23 10:16:10,29.18,721.93,51.21,33.9
2018-05-23 10:16:21,29.11,721.93,51.21,33.9
2018-05-23 10:16:32,29.28,721.86,51.21,33.9
2018-05-23 10:16:44,29.18,721.86,51.21,33.9
2018-05-23 10:16:55,29.01,721.93,51.21,33.89
2018-05-23 10:17:06,29.11,721.86,51.22,33.89
2018-05-23 10:17:17,29.15,721.93,51.22,33.89
2018-05-23 10:17:28,0,721.93,51.22,33.89
2018-05-23 10:17:29,29.22,0,0,0
2018-05-23 10:17:40,29.22,721.86,51.22,33.89
2018-05-23 10:17:51,29.22,721.86,51.22,33.89
2018-05-23 10:18:03,29.28,721.86,51.22,33.9
2018-05-23 10:18:14,29.18,721.93,51.22,33.89
2018-05-23 10:18:25,29.18,721.86,51.2,33.89
2018-05-23 10:18:37,29.15,721.86,51.19,33.89
2018-05-23 10:18:48,29.08,721.86,51.19,33.88
2018-05-23 10:18:59,0,0,51.19,0
2018-05-23 10:19:00,29.15,721.86,0,33.89
2018-05-23 10:19:11,29.22,721.86,51.18,33.89
2018-05-23 10:19:22,29.25,721.86,51.17,33.88
2018-05-23 10:19:34,29.11,721.86,51.17,33.88
2018-05-23 10:19:45,29.25,721.93,51.17,33.88
2018-05-23 10:19:57,29.18,721.93,51.18,33.88
2018-05-23 10:20:08,29.28,721.86,51.18,33.88
2018-05-23 10:20:19,29.28,721.86,51.18,33.89
2018-05-23 10:20:31,29.11,721.93,51.2,33.88
2018-05-23 10:20:43,29.11,721.86,51.18,33.88
2018-05-23 10:20:54,29.15,721.93,51.17,33.88
2018-05-23 10:21:05,29.15,721.93,51.17,33.88
2018-05-23 10:21:16,29.15,721.86,51.16,33.89
2018-05-23 10:21:28,29.18,721.93,51.16,33.88
2018-05-23 10:21:39,29.15,721.93,51.14,33.88
2018-05-23 10:21:50,29.18,721.86,51.12,33.88
2018-05-23 10:22:02,29.22,721.93,51.12,33.88
2018-05-23 10:22:13,29.25,721.86,51.12,33.88
2018-05-23 10:22:24,0,721.93,51.12,0
2018-05-23 10:22:25,29.11,0,0,33.88
2018-05-23 10:22:36,29.05,721.86,51.11,33.87
2018-05-23 10:22:48,29.15,721.93,51.09,33.87
2018-05-23 10:22:59,29.05,721.93,51.09,33.87
2018-05-23 10:23:10,29.08,721.93,51.09,33.87
2018-05-23 10:23:21,0,0,51.09,0
2018-05-23 10:23:22,29.01,721.93,0,33.87
2018-05-23 10:23:33,29.11,721.93,51.09,33.87
2018-05-23 10:23:44,29.08,721.93,51.1,33.86
2018-05-23 10:23:55,29.15,721.86,51.1,33.84
2018-05-23 10:24:06,0,0,51.09,0
2018-05-23 10:24:07,29.15,721.93,0,33.86
2018-05-23 10:24:18,29.15,721.93,51.07,33.86
2018-05-23 10:24:29,0,0,51.04,0
2018-05-23 10:24:30,29.08,721.93,0,33.84
2018-05-23 10:24:41,29.11,721.93,51.04,33.84
2018-05-23 10:24:52,29.11,721.93,51.03,33.84
2018-05-23 10:25:03,0,721.93,51.03,0
2018-05-23 10:25:04,28.95,0,0,33.84
2018-05-23 10:25:15,29.15,721.93,51.02,33.84
2018-05-23 10:25:26,29.15,721.93,51.01,33.84
2018-05-23 10:25:37,29.11,721.93,50.99,33.84
2018-05-23 10:25:48,0,0,51.01,0
2018-05-23 10:25:49,28.95,721.93,0,33.83
2018-05-23 10:26:00,29.05,721.93,51.01,33.83
2018-05-23 10:26:11,29.08,721.93,51,33.83
2018-05-23 10:26:23,29.11,721.93,51,33.82
2018-05-23 10:26:34,29.08,722.01,51.03,33.82
2018-05-23 10:26:45,29.05,721.93,51.04,33.81
2018-05-23 10:26:57,29.05,721.93,51.05,33.8
2018-05-23 10:27:08,29.11,721.93,51.06,33.8
2018-05-23 10:27:19,28.98,721.93,51.05,33.8
2018-05-23 10:27:30,29.05,721.93,51.05,33.79
2018-05-23 10:27:42,29.15,722.01,51.04,33.79
2018-05-23 10:27:54,29.01,721.93,51.04,33.79
2018-05-23 10:28:05,29.11,721.93,51.05,33.78
2018-05-23 10:28:16,28.91,721.93,51.06,33.78
2018-05-23 10:28:28,29.08,722.01,51.1,33.78
2018-05-23 10:28:39,29.05,722.01,51.04,33.78
2018-05-23 10:28:50,0,721.93,51.04,33.78
2018-05-23 10:28:51,29.08,0,0,0
2018-05-23 10:29:02,28.88,722.01,51.02,33.78
2018-05-23 10:29:13,29.05,721.93,50.99,33.77
2018-05-23 10:29:24,0,0,50.96,0
2018-05-23 10:29:25,28.98,722.01,0,33.77
2018-05-23 10:29:36,29.05,721.93,50.98,33.77
2018-05-23 10:29:47,28.95,722.01,51.01,33.75
2018-05-23 10:29:58,28.98,722.01,51,33.75
2018-05-23 10:30:09,28.91,721.93,50.96,33.75
2018-05-23 10:30:20,0,0,50.98,0
2018-05-23 10:30:21,28.95,721.93,0,33.74
2018-05-23 10:30:32,28.98,722.01,50.97,33.74
2018-05-23 10:30:43,29.05,722.01,50.94,33.74
2018-05-23 10:30:55,29.08,722.01,50.93,33.73
2018-05-23 10:31:06,29.05,722.01,50.91,33.73
2018-05-23 10:31:17,28.91,722.01,50.9,33.73
2018-05-23 10:31:29,28.98,722.01,50.88,33.72
2018-05-23 10:31:40,28.98,721.93,50.87,33.71
2018-05-23 10:31:51,0,0,50.87,0
2018-05-23 10:31:52,29.01,722.01,0,33.71
2018-05-23 10:32:03,28.91,722.01,50.89,33.7
2018-05-23 10:32:14,29.05,722.01,50.88,33.7
2018-05-23 10:32:25,28.98,722.01,50.87,33.68
2018-05-23 10:32:37,29.05,722.01,50.86,33.68
2018-05-23 10:32:48,0,722.01,50.89,0
2018-05-23 10:32:49,28.95,0,0,33.66
2018-05-23 10:33:00,29.01,722.08,50.9,33.66
2018-05-23 10:33:11,29.08,722.01,50.9,33.66
2018-05-23 10:33:23,28.95,722.01,50.93,33.65
2018-05-23 10:33:34,29.08,722.01,50.94,33.64
2018-05-23 10:33:45,28.88,722.01,50.95,33.63
2018-05-23 10:33:57,28.95,722.08,50.97,33.62
2018-05-23 10:34:08,29.01,722.01,50.98,33.61
2018-05-23 10:34:19,29.11,722.08,51.01,33.59
2018-05-23 10:34:31,29.08,722.08,51.04,33.59
2018-05-23 10:34:42,28.98,722.08,51.07,33.58
