"created","tp9"
2018-04-23 18:02:23,114.57
2018-04-23 18:02:37,114.57
2018-04-23 18:02:50,114.57
2018-04-23 18:03:03,114.57
2018-04-23 18:03:16,114.61
2018-04-23 18:03:28,114.61
2018-04-23 18:03:42,114.61
2018-04-23 18:03:56,114.61
2018-04-23 18:04:09,114.61
2018-04-23 18:04:22,114.61
2018-04-23 18:04:35,114.61
2018-04-23 18:04:48,114.61
2018-04-23 18:05:01,114.61
2018-04-23 18:05:15,114.57
2018-04-23 18:05:28,114.61
2018-04-23 18:05:42,114.61
2018-04-23 18:05:55,114.61
2018-04-23 18:06:10,114.61
2018-04-23 18:06:23,114.61
2018-04-23 18:06:36,114.61
2018-04-23 18:06:49,114.57
2018-04-23 18:07:02,114.61
2018-04-23 18:07:16,114.61
2018-04-23 18:07:29,114.61
2018-04-23 18:07:42,114.61
2018-04-23 18:07:54,114.61
2018-04-23 18:08:07,114.61
2018-04-23 18:08:20,114.61
2018-04-23 18:08:33,114.61
2018-04-23 18:08:46,114.61
2018-04-23 18:08:59,114.61
2018-04-23 18:09:12,114.61
2018-04-23 18:09:24,114.61
2018-04-23 18:09:37,114.61
2018-04-23 18:09:51,114.61
2018-04-23 18:10:04,114.61
2018-04-23 18:10:16,114.61
2018-04-23 18:10:29,114.66
2018-04-23 18:10:42,114.61
2018-04-23 18:10:55,114.61
2018-04-23 18:11:08,114.61
2018-04-23 18:11:21,114.61
2018-04-23 18:11:35,114.61
2018-04-23 18:11:48,114.61
2018-04-23 18:12:01,114.61
2018-04-23 18:12:14,114.61
2018-04-23 18:12:28,114.61
2018-04-23 18:12:40,114.61
2018-04-23 18:12:53,114.61
2018-04-23 18:13:06,114.61
2018-04-23 18:13:19,114.61
2018-04-23 18:13:32,114.61
2018-04-23 18:13:45,114.61
2018-04-23 18:13:57,114.61
2018-04-23 18:14:10,114.61
2018-04-23 18:14:23,114.61
2018-04-23 18:14:36,114.61
2018-04-23 18:14:49,114.66
2018-04-23 18:15:02,114.61
2018-04-23 18:15:15,114.61
2018-04-23 18:15:27,114.66
2018-04-23 18:15:40,114.61
2018-04-23 18:15:53,114.61
2018-04-23 18:16:06,114.66
2018-04-23 18:16:19,114.66
2018-04-23 18:16:32,114.66
2018-04-23 18:16:44,114.66
2018-04-23 18:16:57,114.61
2018-04-23 18:17:10,114.66
2018-04-23 18:17:23,114.66
2018-04-23 18:17:36,114.61
2018-04-23 18:17:49,114.66
2018-04-23 18:18:02,114.61
2018-04-23 18:18:16,114.61
2018-04-23 18:18:29,114.61
2018-04-23 18:18:42,114.66
2018-04-23 18:18:55,114.66
2018-04-23 18:19:08,114.66
2018-04-23 18:19:20,114.61
2018-04-23 18:19:34,114.61
2018-04-23 18:19:47,114.61
2018-04-23 18:20:00,114.61
2018-04-23 18:20:12,114.61
2018-04-23 18:20:26,114.61
2018-04-23 18:20:39,114.61
2018-04-23 18:20:52,114.61
2018-04-23 18:21:05,114.61
2018-04-23 18:21:18,114.61
2018-04-23 18:21:31,114.61
2018-04-23 18:21:44,114.61
2018-04-23 18:21:57,114.61
2018-04-23 18:22:10,114.61
2018-04-23 18:22:23,114.61
2018-04-23 18:22:35,114.61
2018-04-23 18:22:48,114.61
2018-04-23 18:23:01,114.61
2018-04-23 18:23:14,114.61
2018-04-23 18:23:27,114.61
2018-04-23 18:23:39,114.61
2018-04-23 18:23:52,114.61
2018-04-23 18:24:05,114.61
2018-04-23 18:24:17,114.61
2018-04-23 18:24:30,114.61
2018-04-23 18:24:43,114.61
2018-04-23 18:24:56,114.61
2018-04-23 18:25:09,114.61
2018-04-23 18:25:21,114.61
2018-04-23 18:25:34,114.61
2018-04-23 18:25:47,114.61
2018-04-23 18:26:00,114.57
2018-04-23 18:26:13,114.61
2018-04-23 18:26:25,114.61
2018-04-23 18:26:38,114.57
2018-04-23 18:26:50,114.61
2018-04-23 18:27:03,114.61
2018-04-23 18:27:16,114.61
2018-04-23 18:27:28,114.61
2018-04-23 18:27:41,114.66
2018-04-23 18:27:53,114.61
2018-04-23 18:28:06,114.61
2018-04-23 18:28:19,114.61
2018-04-23 18:28:31,114.61
2018-04-23 18:28:44,114.61
2018-04-23 18:28:57,114.61
2018-04-23 18:29:10,114.61
2018-04-23 18:29:22,114.61
2018-04-23 18:29:35,114.61
2018-04-23 18:29:48,114.61
2018-04-23 18:30:01,114.61
2018-04-23 18:30:13,114.61
2018-04-23 18:30:26,114.61
2018-04-23 18:30:39,114.61
2018-04-23 18:30:52,114.61
2018-04-23 18:31:04,114.61
2018-04-23 18:31:17,114.61
2018-04-23 18:31:30,114.61
2018-04-23 18:31:42,114.61
2018-04-23 18:31:55,114.61
2018-04-23 18:32:08,114.61
2018-04-23 18:32:20,114.61
2018-04-23 18:32:33,114.66
2018-04-23 18:32:46,114.61
2018-04-23 18:32:58,114.61
2018-04-23 18:33:11,114.66
2018-04-23 18:33:23,114.61
2018-04-23 18:33:36,114.61
2018-04-23 18:33:49,114.66
2018-04-23 18:34:02,114.66
2018-04-23 18:34:14,114.66
2018-04-23 18:34:27,114.66
2018-04-23 18:34:40,114.66
2018-04-23 18:34:53,114.66
2018-04-23 18:35:06,114.66
2018-04-23 18:35:19,114.66
2018-04-23 18:35:31,114.7
2018-04-23 18:35:44,114.66
2018-04-23 18:35:57,114.66
2018-04-23 18:36:10,114.66
2018-04-23 18:36:22,114.7
2018-04-23 18:36:35,114.7
2018-04-23 18:36:48,114.7
2018-04-23 18:37:01,114.7
2018-04-23 18:37:14,114.7
2018-04-23 18:37:27,114.7
