"created","tp9"
2018-04-18 15:55:58,36.85177
2018-04-18 15:56:11,36.85177
2018-04-18 15:56:23,36.85177
2018-04-18 15:56:35,36.97581
2018-04-18 15:56:48,36.85177
2018-04-18 15:57:00,36.85177
2018-04-18 15:57:13,36.97581
2018-04-18 15:57:25,36.85177
2018-04-18 15:57:38,36.85177
2018-04-18 15:57:50,36.80741
2018-04-18 15:58:03,36.93145
2018-04-18 15:58:15,36.80741
2018-04-18 15:58:28,36.93145
2018-04-18 15:58:41,36.88717
2018-04-18 15:58:53,36.80741
2018-04-18 15:59:06,36.93145
2018-04-18 15:59:18,36.93145
2018-04-18 15:59:30,36.88717
2018-04-18 15:59:43,36.88717
2018-04-18 15:59:55,36.93145
2018-04-18 16:00:08,36.88717
2018-04-18 16:00:20,36.93145
2018-04-18 16:00:33,36.88717
2018-04-18 16:00:45,36.88717
2018-04-18 16:00:58,36.88717
2018-04-18 16:01:11,36.84281
2018-04-18 16:01:23,36.88717
2018-04-18 16:01:36,36.88717
2018-04-18 16:02:07,36.84281
2018-04-18 16:02:19,36.96685
2018-04-18 16:02:32,36.96685
2018-04-18 16:02:44,36.96685
2018-04-18 16:02:57,36.96685
2018-04-18 16:03:09,36.96685
2018-04-18 16:03:22,36.96685
2018-04-18 16:03:34,36.92249
2018-04-18 16:03:47,36.96685
2018-04-18 16:03:59,36.92249
2018-04-18 16:04:12,36.92249
2018-04-18 16:04:25,36.92249
2018-04-18 16:04:37,36.92249
2018-04-18 16:04:50,36.92249
2018-04-18 16:05:02,36.92249
2018-04-18 16:05:15,36.92249
2018-04-18 16:05:27,36.92249
2018-04-18 16:05:40,36.92249
2018-04-18 16:05:53,36.92249
2018-04-18 16:06:05,37.04654
2018-04-18 16:06:17,36.92249
2018-04-18 16:06:30,36.92249
2018-04-18 16:06:43,37.04654
2018-04-18 16:06:55,37.04654
2018-04-18 16:07:07,36.92249
2018-04-18 16:07:20,37.04654
2018-04-18 16:07:32,37.04654
2018-04-18 16:07:45,37.04654
2018-04-18 16:07:58,36.87813
2018-04-18 16:08:10,37.00218
2018-04-18 16:08:23,37.00218
2018-04-18 16:08:36,37.00218
2018-04-18 16:08:48,37.00218
2018-04-18 16:09:00,37.00218
2018-04-18 16:09:13,37.00218
2018-04-18 16:09:25,37.00218
2018-04-18 16:09:38,37.00218
2018-04-18 16:09:50,37.00218
2018-04-18 16:10:03,37.00218
2018-04-18 16:10:15,37.00218
2018-04-18 16:10:28,37.04654
2018-04-18 16:10:40,37.00218
2018-04-18 16:10:53,37.00218
2018-04-18 16:11:05,37.04654
2018-04-18 16:11:18,37.00218
2018-04-18 16:11:30,37.00218
2018-04-18 16:11:43,37.00218
2018-04-18 16:11:55,37.00218
2018-04-18 16:12:08,37.00218
2018-04-18 16:12:20,37.00218
2018-04-18 16:12:33,37.00218
2018-04-18 16:12:45,37.00218
2018-04-18 16:12:58,37.12622
2018-04-18 16:13:10,37.00218
2018-04-18 16:13:22,37.00218
2018-04-18 16:13:35,37.00218
2018-04-18 16:13:47,37.00218
2018-04-18 16:14:00,37.12622
2018-04-18 16:14:12,37.00218
2018-04-18 16:14:25,37.00218
2018-04-18 16:14:37,37.00218
2018-04-18 16:14:50,37.00218
2018-04-18 16:15:02,37.00218
2018-04-18 16:15:15,37.00218
2018-04-18 16:15:27,37.12622
2018-04-18 16:15:39,37.12622
2018-04-18 16:15:52,37.12622
2018-04-18 16:16:04,37.12622
2018-04-18 16:16:17,37.12622
2018-04-18 16:16:30,37.12622
2018-04-18 16:16:42,37.12622
2018-04-18 16:16:55,37.12622
2018-04-18 16:17:07,37.12622
2018-04-18 16:17:20,37.12622
2018-04-18 16:17:32,37.12622
2018-04-18 16:17:44,37.12622
2018-04-18 16:17:57,37.12622
2018-04-18 16:18:09,37.12622
2018-04-18 16:18:22,37.12622
2018-04-18 16:18:34,37.12622
2018-04-18 16:18:47,37.08186
2018-04-18 16:19:00,37.08186
2018-04-18 16:19:12,37.12622
2018-04-18 16:19:25,37.25026
2018-04-18 16:19:38,37.2059
2018-04-18 16:19:50,37.08186
2018-04-18 16:20:02,37.2059
2018-04-18 16:20:15,37.08186
2018-04-18 16:20:28,37.2059
2018-04-18 16:20:40,37.2059
2018-04-18 16:20:53,37.2059
2018-04-18 16:21:05,37.2059
2018-04-18 16:21:18,37.2059
2018-04-18 16:21:32,37.2059
2018-04-18 16:21:44,37.2059
2018-04-18 16:21:57,37.2059
2018-04-18 16:22:10,37.2059
2018-04-18 16:22:22,37.2059
2018-04-18 16:22:35,37.25026
2018-04-18 16:22:47,37.25026
2018-04-18 16:23:00,37.2059
2018-04-18 16:23:12,37.25026
2018-04-18 16:23:24,37.2059
2018-04-18 16:23:37,37.2059
2018-04-18 16:23:49,37.2059
2018-04-18 16:24:01,37.32994
2018-04-18 16:24:14,37.2059
2018-04-18 16:24:26,37.32994
2018-04-18 16:24:39,37.2059
2018-04-18 16:24:51,37.2059
2018-04-18 16:25:04,37.32994
2018-04-18 16:25:16,37.32994
2018-04-18 16:25:29,37.32994
2018-04-18 16:25:41,37.32994
2018-04-18 16:25:54,37.32994
2018-04-18 16:26:06,37.32994
2018-04-18 16:26:18,37.32994
2018-04-18 16:26:31,37.28566
2018-04-18 16:26:43,37.32994
2018-04-18 16:26:56,37.32994
2018-04-18 16:27:08,37.32994
2018-04-18 16:27:20,37.28566
2018-04-18 16:27:33,37.28566
2018-04-18 16:27:45,37.32994
2018-04-18 16:27:58,37.28566
2018-04-18 16:28:10,37.28566
2018-04-18 16:28:23,37.28566
2018-04-18 16:28:35,37.28566
2018-04-18 16:28:47,37.28566
2018-04-18 16:29:00,37.28566
2018-04-18 16:29:12,37.28566
2018-04-18 16:29:25,37.28566
2018-04-18 16:29:37,37.28566
2018-04-18 16:29:50,37.28566
2018-04-18 16:30:02,37.4097
2018-04-18 16:30:15,37.28566
2018-04-18 16:30:27,37.28566
2018-04-18 16:30:39,37.28566
2018-04-18 16:30:52,37.4097
2018-04-18 16:31:04,37.4097
2018-04-18 16:31:17,37.4097
