2018-04-28 20:40:00,724.48
2018-04-28 20:45:00,724.48
2018-04-28 20:50:00,724.41
2018-04-28 20:55:00,724.41
2018-04-28 21:00:00,724.33
2018-04-28 21:05:00,724.2658333333335
2018-04-28 21:10:00,724.18
2018-04-28 21:15:00,724.18
2018-04-28 21:20:00,724.18
2018-04-28 21:25:00,724.11
2018-04-28 21:30:00,724.11
2018-04-28 21:35:00,724.0183333333333
2018-04-28 21:40:00,723.96
2018-04-28 21:45:00,723.9018181818183
2018-04-28 21:50:00,723.88
2018-04-28 21:55:00,723.81
2018-04-28 22:00:00,723.8033333333333
2018-04-28 22:05:00,723.73
2018-04-28 22:10:00,723.66
2018-04-28 22:15:00,723.58
2018-04-28 22:20:00,723.58
2018-04-28 22:25:00,723.51
2018-04-28 22:30:00,723.51
2018-04-28 22:35:00,723.43
2018-04-28 22:40:00,723.51
2018-04-28 22:45:00,723.51
2018-04-28 22:50:00,723.58
2018-04-28 22:55:00,723.5683333333334
2018-04-28 23:00:00,723.51
2018-04-28 23:05:00,723.51
2018-04-28 23:10:00,723.51
2018-04-28 23:15:00,723.4433333333333
2018-04-28 23:20:00,723.51
2018-04-28 23:25:00,723.43
2018-04-28 23:30:00,723.4433333333333
2018-04-28 23:35:00,723.51
2018-04-28 23:40:00,723.51
2018-04-28 23:45:00,723.5672727272728
2018-04-28 23:50:00,723.58
2018-04-28 23:55:00,723.51
2018-04-29 00:00:00,723.43
2018-04-29 00:05:00,723.51
2018-04-29 00:10:00,723.58
2018-04-29 00:15:00,723.58
2018-04-29 00:20:00,723.51
2018-04-29 00:25:00,723.51
2018-04-29 00:30:00,723.5741666666668
2018-04-29 00:35:00,723.58
2018-04-29 00:40:00,723.58
2018-04-29 00:45:00,723.66
2018-04-29 00:50:00,723.73
2018-04-29 00:55:00,723.81
2018-04-29 01:00:00,723.81
2018-04-29 01:05:00,723.88
2018-04-29 01:10:00,723.94
2018-04-29 01:15:00,723.88
2018-04-29 01:20:00,723.88
2018-04-29 01:25:00,723.96
2018-04-29 01:30:00,724.03
2018-04-29 01:35:00,724.11
2018-04-29 01:40:00,724.1418181818183
2018-04-29 01:45:00,724.18
2018-04-29 01:50:00,724.26
2018-04-29 01:55:00,724.11
2018-04-29 02:00:00,724.26
2018-04-29 02:05:00,724.33
2018-04-29 02:10:00,724.26
2018-04-29 02:15:00,724.33
2018-04-29 02:20:00,724.48
2018-04-29 02:25:00,724.5727272727272
2018-04-29 02:30:00,724.71
2018-04-29 02:35:00,724.71
2018-04-29 02:40:00,724.71
2018-04-29 02:45:00,724.8309090909091
2018-04-29 02:50:00,724.86
2018-04-29 02:55:00,724.9809090909091
2018-04-29 03:00:00,725.01
2018-04-29 03:05:00,725.01
2018-04-29 03:10:00,725.01
2018-04-29 03:15:00,725.01
2018-04-29 03:20:00,725.1016666666667
2018-04-29 03:25:00,725.2654545454545
2018-04-29 03:30:00,725.31
2018-04-29 03:35:00,725.39
2018-04-29 03:40:00,725.46
2018-04-29 03:45:00,725.39
2018-04-29 03:50:00,725.31
2018-04-29 03:55:00,725.3036363636363
2018-04-29 04:00:00,725.39
2018-04-29 04:05:00,725.39
2018-04-29 04:10:00,725.31
2018-04-29 04:15:00,725.31
2018-04-29 04:20:00,725.3766666666667
2018-04-29 04:25:00,725.31
2018-04-29 04:30:00,725.16
2018-04-29 04:35:00,725.16
2018-04-29 04:40:00,725.16
2018-04-29 04:45:00,725.1818181818181
2018-04-29 04:50:00,725.1818181818181
2018-04-29 04:55:00,725.09
2018-04-29 05:00:00,725.09
2018-04-29 05:05:00,725.16
2018-04-29 05:10:00,725.24
2018-04-29 05:15:00,725.2133333333335
2018-04-29 05:20:00,725.16
2018-04-29 05:25:00,725.09
2018-04-29 05:30:00,725.16
2018-04-29 05:35:00,725.09
2018-04-29 05:40:00,725.09
2018-04-29 05:45:00,725.09
2018-04-29 05:50:00,725.01
2018-04-29 05:55:00,725.01
2018-04-29 06:00:00,725.01
2018-04-29 06:05:00,724.9236363636363
2018-04-29 06:10:00,725.01
2018-04-29 06:15:00,724.9499999999998
2018-04-29 06:20:00,724.93
2018-04-29 06:25:00,725.01
2018-04-29 06:30:00,725.01
2018-04-29 06:35:00,725.09
2018-04-29 06:40:00,725.0838461538461
2018-04-29 06:45:00,724.93
2018-04-29 06:50:00,724.86
2018-04-29 06:55:00,724.7216666666667
2018-04-29 07:00:00,724.71
2018-04-29 07:05:00,724.56
2018-04-29 07:10:00,724.5663636363637
2018-04-29 07:15:00,724.63
2018-04-29 07:20:00,724.71
2018-04-29 07:25:00,724.7545454545455
2018-04-29 07:30:00,724.63
2018-04-29 07:35:00,724.63
2018-04-29 07:40:00,724.63
2018-04-29 07:45:00,724.5236363636363
2018-04-29 07:50:00,724.48
2018-04-29 07:55:00,724.41
