2018-05-16 16:50:00,717
2018-05-16 16:55:00,717
2018-05-16 17:00:00,717
2018-05-16 17:05:00,717
2018-05-16 17:10:00,717
2018-05-16 17:15:00,717
2018-05-16 17:20:00,717
2018-05-16 17:25:00,717
2018-05-16 17:30:00,717
2018-05-16 17:35:00,717
2018-05-16 17:40:00,717
2018-05-16 17:45:00,717
2018-05-16 17:50:00,719
2018-05-16 17:55:00,657
2018-05-16 18:00:00,543.7142857143
2018-05-16 18:05:00,452.1578947368
2018-05-16 18:10:00,377.6666666667
2018-05-16 18:15:00,316.4
2018-05-16 18:20:00,219.9333333333
2018-05-16 18:25:00,154.8148148148
2018-05-16 18:30:00,111.5333333333
2018-05-16 18:35:00,81.2857142857
2018-05-16 18:40:00,60.2142857143
2018-05-16 18:45:00,45.4
2018-05-16 18:50:00,35
2018-05-16 18:55:00,28
2018-05-16 19:00:00,23
2018-05-16 19:05:00,20
2018-05-16 19:10:00,18
2018-05-16 19:15:00,13
2018-05-16 19:20:00,10.5333333333
2018-05-16 19:25:00,22
2018-05-16 19:30:00,29
2018-05-16 19:35:00,35
2018-05-16 19:40:00,37
2018-05-16 19:45:00,38
2018-05-16 19:50:00,38
2018-05-16 19:55:00,38
2018-05-16 20:00:00,37
2018-05-16 20:05:00,36
2018-05-16 20:10:00,36
2018-05-16 20:15:00,35
2018-05-16 20:20:00,35
2018-05-16 20:25:00,35
2018-05-16 20:30:00,34
2018-05-16 20:35:00,34
2018-05-16 20:40:00,34
2018-05-16 20:45:00,34
2018-05-16 20:50:00,34
2018-05-16 20:55:00,34
2018-05-16 21:00:00,34
2018-05-16 21:05:00,34
2018-05-16 21:10:00,35
2018-05-16 21:15:00,35
2018-05-16 21:20:00,35
2018-05-16 21:25:00,35
2018-05-16 21:30:00,35
2018-05-16 21:35:00,35
2018-05-16 21:40:00,35
2018-05-16 21:45:00,35
2018-05-16 21:50:00,35
2018-05-16 21:55:00,35
2018-05-16 22:00:00,35
2018-05-16 22:05:00,35
2018-05-16 22:10:00,35
2018-05-16 22:15:00,35
2018-05-16 22:20:00,35
2018-05-16 22:25:00,35
2018-05-16 22:30:00,35
2018-05-16 22:35:00,35
2018-05-16 22:40:00,35
2018-05-16 22:45:00,35
2018-05-16 22:50:00,35
2018-05-16 22:55:00,35
2018-05-16 23:00:00,35
2018-05-16 23:05:00,36
2018-05-16 23:10:00,36
2018-05-16 23:15:00,36
2018-05-16 23:20:00,36
2018-05-16 23:25:00,36
2018-05-16 23:30:00,36.2404692082
2018-05-16 23:35:00,36.5337243402
2018-05-16 23:40:00,36.8269794721
2018-05-16 23:45:00,37.1202346041
2018-05-16 23:50:00,37.4134897361
2018-05-16 23:55:00,37.706744868
2018-05-17 00:00:00,38
2018-05-17 00:05:00,38.0833333333
2018-05-17 00:10:00,38.1666666667
2018-05-17 00:15:00,38.25
2018-05-17 00:20:00,38.3333333333
2018-05-17 00:25:00,38.4166666667
2018-05-17 00:30:00,38.5
2018-05-17 00:35:00,38.5833333333
2018-05-17 00:40:00,38.6666666667
2018-05-17 00:45:00,38.75
2018-05-17 00:50:00,38.8333333333
2018-05-17 00:55:00,38.9166666667
2018-05-17 01:00:00,39
2018-05-17 01:05:00,40.3333333333
2018-05-17 01:10:00,41.6666666667
2018-05-17 01:15:00,43
2018-05-17 01:20:00,44.3333333333
2018-05-17 01:25:00,45.6666666667
2018-05-17 01:30:00,47
2018-05-17 01:35:00,48.3333333333
2018-05-17 01:40:00,49.6666666667
2018-05-17 01:45:00,51
2018-05-17 01:50:00,52.3333333333
2018-05-17 01:55:00,53.6666666667
2018-05-17 02:00:00,55
2018-05-17 02:05:00,55.8333333333
2018-05-17 02:10:00,56.6666666667
2018-05-17 02:15:00,57.5
2018-05-17 02:20:00,58.3333333333
2018-05-17 02:25:00,59.1666666667
2018-05-17 02:30:00,60
2018-05-17 02:35:00,60.8333333333
2018-05-17 02:40:00,61.6666666667
2018-05-17 02:45:00,62.5
2018-05-17 02:50:00,63.3333333333
2018-05-17 02:55:00,64.1666666667
2018-05-17 03:00:00,65
2018-05-17 03:05:00,66.5568862275
2018-05-17 03:10:00,68.1137724551
2018-05-17 03:15:00,69.6706586826
2018-05-17 03:20:00,71.2275449102
2018-05-17 03:25:00,72.7844311377
2018-05-17 03:30:00,74.3413173653
2018-05-17 03:35:00,75.8982035928
2018-05-17 03:40:00,77.4550898204
2018-05-17 03:45:00,79
2018-05-17 03:50:00,80
2018-05-17 03:55:00,81
2018-05-17 04:00:00,82
2018-05-17 04:05:00,83
2018-05-17 04:10:00,84
2018-05-17 04:15:00,86
2018-05-17 04:20:00,84
2018-05-17 04:25:00,81.9285714286
2018-05-17 04:30:00,79
2018-05-17 04:35:00,77
2018-05-17 04:40:00,75
2018-05-17 04:45:00,73
2018-05-17 04:50:00,71
2018-05-17 04:55:00,69
2018-05-17 05:00:00,67
2018-05-17 05:05:00,66
2018-05-17 05:10:00,64
2018-05-17 05:15:00,66.4285714286
2018-05-17 05:20:00,73
2018-05-17 05:25:00,76
2018-05-17 05:30:00,79
2018-05-17 05:35:00,79
2018-05-17 05:40:00,77
2018-05-17 05:45:00,75
2018-05-17 05:50:00,73
2018-05-17 05:55:00,72
2018-05-17 06:00:00,70
2018-05-17 06:05:00,68
2018-05-17 06:10:00,67
2018-05-17 06:15:00,65
2018-05-17 06:20:00,64
2018-05-17 06:25:00,63
2018-05-17 06:30:00,62
2018-05-17 06:35:00,60
2018-05-17 06:40:00,59
2018-05-17 06:45:00,62
2018-05-17 06:50:00,67
2018-05-17 06:55:00,71
2018-05-17 07:00:00,72
2018-05-17 07:05:00,70.7142857143
2018-05-17 07:10:00,69
2018-05-17 07:15:00,68
2018-05-17 07:20:00,66
2018-05-17 07:25:00,65
2018-05-17 07:30:00,63
2018-05-17 07:35:00,62
2018-05-17 07:40:00,61
2018-05-17 07:45:00,60
2018-05-17 07:50:00,59
2018-05-17 07:55:00,58
2018-05-17 08:00:00,57
2018-05-17 08:05:00,64
2018-05-17 08:10:00,68
2018-05-17 08:15:00,72
2018-05-17 08:20:00,70.0666666667
2018-05-17 08:25:00,69
2018-05-17 08:30:00,68
2018-05-17 08:35:00,66
2018-05-17 08:40:00,68.1428571429
2018-05-17 08:45:00,63
2018-05-17 08:50:00,62
2018-05-17 08:55:00,68
2018-05-17 09:00:00,72
2018-05-17 09:05:00,74
2018-05-17 09:10:00,72
2018-05-17 09:15:00,71
2018-05-17 09:20:00,70
2018-05-17 09:25:00,68
2018-05-17 09:30:00,67
2018-05-17 09:35:00,65.3076923077
2018-05-17 09:40:00,64
2018-05-17 09:45:00,63
2018-05-17 09:50:00,62
2018-05-17 09:55:00,61
2018-05-17 10:00:00,60
2018-05-17 10:05:00,65
2018-05-17 10:10:00,69
2018-05-17 10:15:00,71
2018-05-17 10:20:00,70
2018-05-17 10:25:00,69
2018-05-17 10:30:00,67
2018-05-17 10:35:00,66
2018-05-17 10:40:00,65
2018-05-17 10:45:00,63
2018-05-17 10:50:00,62
2018-05-17 10:55:00,61
2018-05-17 11:00:00,66
2018-05-17 11:05:00,65.7777777778
2018-05-17 11:10:00,69
2018-05-17 11:15:00,68
2018-05-17 11:20:00,67
2018-05-17 11:25:00,65.8571428571
2018-05-17 11:30:00,64
2018-05-17 11:35:00,63
2018-05-17 11:40:00,62
2018-05-17 11:45:00,61
2018-05-17 11:50:00,64
2018-05-17 11:55:00,68
2018-05-17 12:00:00,68
2018-05-17 12:05:00,67
2018-05-17 12:10:00,66
2018-05-17 12:15:00,65
2018-05-17 12:20:00,63
2018-05-17 12:25:00,62
2018-05-17 12:30:00,61
2018-05-17 12:35:00,62
2018-05-17 12:40:00,68
2018-05-17 12:45:00,70
2018-05-17 12:50:00,69
2018-05-17 12:55:00,68
2018-05-17 13:00:00,67
2018-05-17 13:05:00,65
2018-05-17 13:10:00,64
2018-05-17 13:15:00,63
2018-05-17 13:20:00,62
2018-05-17 13:25:00,61
2018-05-17 13:30:00,60
2018-05-17 13:35:00,63.9285714286
2018-05-17 13:40:00,69
2018-05-17 13:45:00,70
2018-05-17 13:50:00,68
2018-05-17 13:55:00,67
2018-05-17 14:00:00,66
2018-05-17 14:05:00,65
2018-05-17 14:10:00,64
2018-05-17 14:15:00,62
2018-05-17 14:20:00,61
2018-05-17 14:25:00,60
2018-05-17 14:30:00,59
2018-05-17 14:35:00,64
2018-05-17 14:40:00,68
2018-05-17 14:45:00,69
2018-05-17 14:50:00,68
2018-05-17 14:55:00,67
2018-05-17 15:00:00,66
2018-05-17 15:05:00,65
2018-05-17 15:10:00,63.1428571429
2018-05-17 15:15:00,62
2018-05-17 15:20:00,61
2018-05-17 15:25:00,60
2018-05-17 15:30:00,59
2018-05-17 15:35:00,58
2018-05-17 15:40:00,63
2018-05-17 15:45:00,68
2018-05-17 15:50:00,68
2018-05-17 15:55:00,67
2018-05-17 16:00:00,67
2018-05-17 16:05:00,65
2018-05-17 16:10:00,69
2018-05-17 16:15:00,75
2018-05-17 16:20:00,76
2018-05-17 16:25:00,73
2018-05-17 16:30:00,71
2018-05-17 16:35:00,70
2018-05-17 16:40:00,69
2018-05-17 16:45:00,66.4615384615
2018-05-17 16:50:00,65
2018-05-17 16:55:00,64
2018-05-17 17:00:00,63
2018-05-17 17:05:00,62.5
2018-05-17 17:10:00,71.0714285714
2018-05-17 17:15:00,73.0666666667
2018-05-17 17:20:00,72
2018-05-17 17:25:00,72
2018-05-17 17:30:00,70
2018-05-17 17:35:00,67
2018-05-17 17:40:00,66
2018-05-17 17:45:00,64
2018-05-17 17:50:00,62
2018-05-17 17:55:00,71.8461538462
2018-05-17 18:00:00,67
2018-05-17 18:05:00,55
2018-05-17 18:10:00,50
2018-05-17 18:15:00,46
2018-05-17 18:20:00,44
2018-05-17 18:25:00,42
2018-05-17 18:30:00,42
2018-05-17 18:35:00,41
2018-05-17 18:40:00,40.1333333333
2018-05-17 18:45:00,41
2018-05-17 18:50:00,41
2018-05-17 18:55:00,33
2018-05-17 19:00:00,29
2018-05-17 19:05:00,26
2018-05-17 19:10:00,24
2018-05-17 19:15:00,23
2018-05-17 19:20:00,22
2018-05-17 19:25:00,22
2018-05-17 19:30:00,21
2018-05-17 19:35:00,22
2018-05-17 19:40:00,24
2018-05-17 19:45:00,22
2018-05-17 19:50:00,21
2018-05-17 19:55:00,20
2018-05-17 20:00:00,20
2018-05-17 20:05:00,20
2018-05-17 20:10:00,20
2018-05-17 20:15:00,20
2018-05-17 20:20:00,20
2018-05-17 20:25:00,21
2018-05-17 20:30:00,22
2018-05-17 20:35:00,24
2018-05-17 20:40:00,24
2018-05-17 20:45:00,24
2018-05-17 20:50:00,25
2018-05-17 20:55:00,25.7142857143
2018-05-17 21:00:00,22.5
2018-05-17 21:05:00,18
2018-05-17 21:10:00,12
2018-05-17 21:15:00,5
2018-05-17 21:20:00,2
2018-05-17 21:25:00,1
2018-05-17 21:30:00,1
2018-05-17 21:35:00,1
2018-05-17 21:40:00,1
2018-05-17 21:45:00,1
2018-05-17 21:50:00,1
2018-05-17 21:55:00,0.9993257143
2018-05-17 22:00:00,0.8870588235
2018-05-17 22:05:00,0.7938823529
2018-05-17 22:10:00,0.6883333333
2018-05-17 22:15:00,0.6037647059
2018-05-17 22:20:00,0.5568823529
2018-05-17 22:25:00,0.5169375
2018-05-17 22:30:00,0.4881176471
2018-05-17 22:35:00,0.4603529412
2018-05-17 22:40:00,0.4387647059
2018-05-17 22:45:00,0.4193571429
2018-05-17 22:50:00,0.4008125
2018-05-17 22:55:00,0.3861764706
2018-05-17 23:00:00,0.374
2018-05-17 23:05:00,0.3618235294
2018-05-17 23:10:00,0.3502941176
2018-05-17 23:15:00,0.3391176471
2018-05-17 23:20:00,0.3178823529
2018-05-17 23:25:00,0.308
2018-05-17 23:30:00,0.298
2018-05-17 23:35:00,0.29
2018-05-17 23:40:00,0.2834117647
2018-05-17 23:45:00,0.278
2018-05-17 23:50:00,0.273
2018-05-17 23:55:00,0.2682352941
2018-05-18 00:00:00,0.264
2018-05-18 00:05:00,0.2604705882
2018-05-18 00:10:00,0.2572941176
2018-05-18 00:15:00,0.2524117647
2018-05-18 00:20:00,0.249
2018-05-18 00:25:00,0.246
2018-05-18 00:30:00,0.244
2018-05-18 00:35:00,0.241
2018-05-18 00:40:00,0.239
2018-05-18 00:45:00,0.237
2018-05-18 00:50:00,0.235
2018-05-18 00:55:00,0.233
2018-05-18 01:00:00,0.2316511628
2018-05-18 01:05:00,0.230255814
2018-05-18 01:10:00,0.2285451613
2018-05-18 01:15:00,0.2270935484
2018-05-18 01:20:00,0.2254878893
2018-05-18 01:25:00,0.2234117647
2018-05-18 01:30:00,0.2213924051
2018-05-18 01:35:00,0.2194936709
2018-05-18 01:40:00,0.2175949367
