"created_at","data"
2018-04-28 20:40:04,724.56
2018-04-28 20:40:16,724.56
2018-04-28 20:40:27,724.56
2018-04-28 20:40:38,724.56
2018-04-28 20:40:49,724.56
2018-04-28 20:41:00,724.56
2018-04-28 20:41:12,724.56
2018-04-28 20:41:23,724.56
2018-04-28 20:41:34,724.56
2018-04-28 20:41:45,724.56
2018-04-28 20:41:56,724.56
2018-04-28 20:42:08,724.56
2018-04-28 20:42:19,724.56
2018-04-28 20:42:30,724.48
2018-04-28 20:42:42,724.48
2018-04-28 20:42:54,724.56
2018-04-28 20:43:06,724.56
2018-04-28 20:43:17,724.48
2018-04-28 20:43:28,724.48
2018-04-28 20:43:39,724.48
2018-04-28 20:43:51,724.48
2018-04-28 20:44:02,724.48
2018-04-28 20:44:13,724.48
2018-04-28 20:44:24,724.48
2018-04-28 20:44:36,724.48
2018-04-28 20:44:47,724.48
2018-04-28 20:44:58,724.48
2018-04-28 20:45:09,724.48
2018-04-28 20:45:20,724.48
2018-04-28 20:45:31,724.48
2018-04-28 20:45:42,724.48
2018-04-28 20:45:53,724.48
2018-04-28 20:46:05,724.48
2018-04-28 20:46:16,724.48
2018-04-28 20:46:27,724.48
2018-04-28 20:46:38,724.48
2018-04-28 20:46:49,724.41
2018-04-28 20:47:00,724.48
2018-04-28 20:47:11,724.48
2018-04-28 20:47:22,724.48
2018-04-28 20:47:33,724.41
2018-04-28 20:47:45,724.41
2018-04-28 20:47:56,724.41
2018-04-28 20:48:07,724.41
2018-04-28 20:48:18,724.41
2018-04-28 20:48:29,724.41
2018-04-28 20:48:40,724.41
2018-04-28 20:48:52,724.41
2018-04-28 20:49:03,724.48
2018-04-28 20:49:14,724.41
2018-04-28 20:49:25,724.41
2018-04-28 20:49:36,724.41
2018-04-28 20:49:47,724.41
2018-04-28 20:49:58,724.41
2018-04-28 20:50:09,724.41
2018-04-28 20:50:21,724.41
2018-04-28 20:50:32,724.41
2018-04-28 20:50:43,724.41
2018-04-28 20:50:55,724.41
2018-04-28 20:51:07,724.41
2018-04-28 20:51:18,724.48
2018-04-28 20:51:30,724.48
2018-04-28 20:51:42,724.48
2018-04-28 20:51:54,724.48
2018-04-28 20:52:05,724.41
2018-04-28 20:52:17,724.41
2018-04-28 20:52:28,724.41
2018-04-28 20:52:40,724.41
2018-04-28 20:52:52,724.41
2018-04-28 20:53:03,724.41
2018-04-28 20:53:14,724.41
2018-04-28 20:53:27,724.41
2018-04-28 20:53:39,724.41
2018-04-28 20:53:50,724.41
2018-04-28 20:54:01,724.41
2018-04-28 20:54:13,724.41
2018-04-28 20:54:24,724.41
2018-04-28 20:54:35,724.41
2018-04-28 20:54:47,724.41
2018-04-28 20:54:58,724.41
2018-04-28 20:55:10,724.41
2018-04-28 20:55:21,724.41
2018-04-28 20:55:32,724.41
2018-04-28 20:55:43,724.41
2018-04-28 20:55:54,724.41
2018-04-28 20:56:06,724.33
2018-04-28 20:56:18,724.41
2018-04-28 20:56:29,724.41
2018-04-28 20:56:41,724.33
2018-04-28 20:56:52,724.33
2018-04-28 20:57:04,724.33
2018-04-28 20:57:15,724.33
2018-04-28 20:57:26,724.33
2018-04-28 20:57:37,724.41
2018-04-28 20:57:49,724.33
2018-04-28 20:58:00,724.33
2018-04-28 20:58:12,724.33
2018-04-28 20:58:23,724.33
2018-04-28 20:58:35,724.33
2018-04-28 20:58:47,724.33
2018-04-28 20:58:58,724.33
2018-04-28 20:59:10,724.26
2018-04-28 20:59:21,724.26
2018-04-28 20:59:32,724.26
2018-04-28 20:59:43,724.26
2018-04-28 20:59:55,724.33
2018-04-28 21:00:06,724.33
2018-04-28 21:00:18,724.26
2018-04-28 21:00:30,724.33
2018-04-28 21:00:42,724.26
2018-04-28 21:00:53,724.33
2018-04-28 21:01:05,724.33
2018-04-28 21:01:17,724.26
2018-04-28 21:01:29,724.26
2018-04-28 21:01:41,724.26
2018-04-28 21:01:52,724.33
2018-04-28 21:02:04,724.26
2018-04-28 21:02:16,724.33
2018-04-28 21:02:28,724.26
2018-04-28 21:02:40,724.26
2018-04-28 21:02:51,724.33
2018-04-28 21:03:03,724.33
2018-04-28 21:03:15,724.33
2018-04-28 21:03:27,724.33
2018-04-28 21:03:38,724.26
2018-04-28 21:03:50,724.33
2018-04-28 21:04:03,724.33
2018-04-28 21:04:14,724.26
2018-04-28 21:04:26,724.33
2018-04-28 21:04:38,724.26
2018-04-28 21:04:49,724.33
2018-04-28 21:05:01,724.26
2018-04-28 21:05:13,724.26
2018-04-28 21:05:25,724.33
2018-04-28 21:05:36,724.26
2018-04-28 21:05:48,724.33
2018-04-28 21:06:00,724.33
2018-04-28 21:06:12,724.33
2018-04-28 21:06:24,724.26
2018-04-28 21:06:35,724.26
2018-04-28 21:06:47,724.26
2018-04-28 21:06:59,724.26
2018-04-28 21:07:10,724.26
2018-04-28 21:07:22,724.26
2018-04-28 21:07:34,724.33
2018-04-28 21:07:46,724.26
2018-04-28 21:07:58,724.26
2018-04-28 21:08:10,724.26
2018-04-28 21:08:22,724.26
2018-04-28 21:08:33,724.26
2018-04-28 21:08:45,724.26
2018-04-28 21:08:57,724.26
2018-04-28 21:09:08,724.26
2018-04-28 21:09:20,724.26
2018-04-28 21:09:32,724.26
2018-04-28 21:09:43,724.26
2018-04-28 21:09:55,724.18
2018-04-28 21:10:07,724.18
2018-04-28 21:10:18,724.18
2018-04-28 21:10:30,724.18
2018-04-28 21:10:42,724.11
2018-04-28 21:10:54,724.18
2018-04-28 21:11:05,724.18
2018-04-28 21:11:17,724.18
2018-04-28 21:11:28,724.11
2018-04-28 21:11:39,724.18
2018-04-28 21:11:51,724.18
2018-04-28 21:12:02,724.11
2018-04-28 21:12:14,724.18
2018-04-28 21:12:25,724.18
2018-04-28 21:12:37,724.18
2018-04-28 21:12:48,724.18
2018-04-28 21:12:59,724.18
2018-04-28 21:13:10,724.11
2018-04-28 21:13:21,724.18
2018-04-28 21:13:33,724.11
2018-04-28 21:13:44,724.18
2018-04-28 21:13:55,724.18
2018-04-28 21:14:06,724.18
2018-04-28 21:14:17,724.18
2018-04-28 21:14:28,724.18
2018-04-28 21:14:40,724.18
2018-04-28 21:14:51,724.18
2018-04-28 21:15:02,724.18
2018-04-28 21:15:14,724.18
2018-04-28 21:15:25,724.18
2018-04-28 21:15:37,724.18
2018-04-28 21:15:52,724.18
2018-04-28 21:16:03,724.18
2018-04-28 21:16:14,724.26
2018-04-28 21:16:26,724.18
2018-04-28 21:16:37,724.26
2018-04-28 21:16:48,724.18
2018-04-28 21:16:59,724.18
2018-04-28 21:17:11,724.26
2018-04-28 21:17:22,724.18
2018-04-28 21:17:33,724.18
2018-04-28 21:17:45,724.18
2018-04-28 21:17:56,724.18
2018-04-28 21:18:07,724.26
2018-04-28 21:18:18,724.18
2018-04-28 21:18:29,724.18
2018-04-28 21:18:40,724.26
2018-04-28 21:18:52,724.18
2018-04-28 21:19:03,724.18
2018-04-28 21:19:14,724.18
2018-04-28 21:19:25,724.18
2018-04-28 21:19:37,724.26
2018-04-28 21:19:48,724.18
2018-04-28 21:19:59,724.18
2018-04-28 21:20:10,724.18
2018-04-28 21:20:21,724.18
2018-04-28 21:20:33,724.18
2018-04-28 21:20:44,724.18
2018-04-28 21:20:55,724.18
2018-04-28 21:21:06,724.18
2018-04-28 21:21:17,724.11
2018-04-28 21:21:29,724.18
2018-04-28 21:21:40,724.11
2018-04-28 21:21:51,724.11
2018-04-28 21:22:02,724.11
2018-04-28 21:22:13,724.11
2018-04-28 21:22:24,724.11
2018-04-28 21:22:35,724.11
2018-04-28 21:22:47,724.11
2018-04-28 21:22:58,724.11
2018-04-28 21:23:09,724.11
2018-04-28 21:23:20,724.11
2018-04-28 21:23:31,724.03
2018-04-28 21:23:43,724.11
2018-04-28 21:23:54,724.11
2018-04-28 21:24:05,724.03
2018-04-28 21:24:17,724.11
2018-04-28 21:24:30,724.11
2018-04-28 21:24:44,724.03
2018-04-28 21:24:55,724.11
2018-04-28 21:25:06,724.11
2018-04-28 21:25:18,724.03
2018-04-28 21:25:29,724.03
2018-04-28 21:25:40,724.03
2018-04-28 21:25:51,724.11
2018-04-28 21:26:02,724.03
2018-04-28 21:26:13,724.03
2018-04-28 21:26:24,724.03
2018-04-28 21:26:36,724.03
2018-04-28 21:26:47,724.03
2018-04-28 21:26:58,724.11
2018-04-28 21:27:09,724.11
2018-04-28 21:27:21,724.03
2018-04-28 21:27:32,724.03
2018-04-28 21:27:45,724.03
2018-04-28 21:27:57,724.11
2018-04-28 21:28:09,724.03
2018-04-28 21:28:21,724.03
2018-04-28 21:28:33,724.03
2018-04-28 21:28:44,724.03
2018-04-28 21:28:56,724.03
2018-04-28 21:29:07,724.11
2018-04-28 21:29:18,724.03
2018-04-28 21:29:30,724.03
2018-04-28 21:29:41,724.03
2018-04-28 21:29:53,724.11
